SITE_CODE,CANONICAL_NAME,LOCATION_TYPE,CITY,STATE,COUNTRY,ADDRESS,BASE_IP,HERITAGE,STATUS,NET_TYPE,DATASET_VERSION,HOSTNAME_PREFIX,LATITUDE,LONGITUDE,REGION,FACILITY_OWNER,CSNA_SITE_NAME,NMS_PATH_FRAGMENT,NOTE
US_IL_05769_RT,Calumet City IL - Store 05769,Retail,Calumet City,IL,US,"470 S. Torrence Ave, Calumet City, IL 60409",172.18.57.192,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_CA_09143_RT,Camarillo CA - Store 09143,Retail,Camarillo,CA,US,"5800 Santa Rosa Rd, Camarillo, CA 93012",172.28.59.0,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_CA_09719_RT,Camarillo CA - Store 09719,Retail,Camarillo,CA,US,"5259 MISSION OAKS BOULEVARD, Camarillo, CA 93012",172.19.28.0,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_CA_09764_RT,Camarillo CA - Store 09764,Retail,Camarillo,CA,US,"351-B NORTH CARMEN DRIVE, Camarillo, CA 93010",172.19.28.64,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_CA_09844_RT,Camarillo CA - Store 09844,Retail,Camarillo,CA,US,"760 Arneill Rd, Camarillo, CA 93010",172.28.123.192,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_CA_16414_RT,Camarillo CA - Store 16414,Retail,Camarillo,CA,US,"209 W Ventura Blvd, Camarillo, CA 93010",172.20.139.0,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_NY_03138_RT,Cambria Heights NY - Store 03138,Retail,Cambria Heights,NY,US,"206-09 Linden Blvd, Cambria Heights, NY 11411",172.30.126.128,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_IN_06646_RT,Cambridge City IN - Store 06646,Retail,Cambridge City,IN,US,"1122 SOUTH STATE ROAD #1, Cambridge City, IN 47327",172.18.139.0,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_MA_00240_RT,Cambridge MA - Store 00240,Retail,Cambridge,MA,US,"6 JFK, Cambridge, MA 02138",172.30.205.192,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_MA_00717_RT,Cambridge MA - Store 00717,Retail,Cambridge,MA,US,"36 WHITE STREET, Cambridge, MA 02140",172.29.154.0,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_MA_01002_RT,Cambridge MA - Store 01002,Retail,Cambridge,MA,US,"624 massachusetts avenue, Cambridge, MA 02139",172.30.194.0,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_MA_01022_RT,Cambridge MA - Store 01022,Retail,Cambridge,MA,US,"215 ALEWIFE BROOK PKWY, Cambridge, MA 02138",172.16.67.192,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_MA_01215_RT,Cambridge MA - Store 01215,Retail,Cambridge,MA,US,"100 CAMBRIDGESIDE PL SPC E122, Cambridge, MA 02141",172.16.82.64,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_MA_10891_RT,Cambridge MA - Store 10891,Retail,Cambridge,MA,US,"225 Cambridge Street, Cambridge, MA 02141",172.21.36.0,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_MA_11242_RT,Cambridge MA - Store 11242,Retail,Cambridge,MA,US,"238 Main St., Cambridge, MA 02142",172.18.136.0,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_MN_16646_RT,Cambridge MN - Store 16646,Retail,Cambridge,MN,US,"215 Balsam St N, Cambridge, MN 55008",172.20.195.128,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_OH_03472_RT,Cambridge OH - Store 03472,Retail,Cambridge,OH,US,"1116 E Wheeling Ave, Cambridge, OH 43725",172.17.138.128,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_AL_04973_RT,Camden AL - Store 04973,Retail,Camden,AL,US,"7 CAMDEN BYPASS, Camden, AL 36726",172.18.18.64,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_SC_04281_RT,Camden SC - Store 04281,Retail,Camden,SC,US,"2500 BROAD ST, Camden, SC 29020",172.17.167.192,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_NC_10157_RT,Cameron NC - Store 10157,Retail,Cameron,NC,US,"1025 NC 24-87, Cameron, NC 28326",172.28.210.128,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_CA_03009_RT,Cameron Park CA - Store 03009,Retail,Cameron Park,CA,US,"3500 Palmer Dr, Cameron Park, CA 95682",172.28.29.192,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_CA_06793_RT,Cameron Park CA - Store 06793,Retail,Cameron Park,CA,US,"3020 Green Valley Rd Ste B, Cameron Park, CA 95682",172.28.50.0,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_TX_07729_RT,Cameron TX - Store 07729,Retail,Cameron,TX,US,"1605 W 4th St #12, Cameron, TX 76520",172.17.140.192,CVS,Active,Retail-Store,v5.20,,,,South-Central,Leased,,,
US_PA_01630_RT,Camp Hill PA - Store 01630,Retail,Camp Hill,PA,US,"1120 Carlisle Rd., Camp Hill, PA 17011",172.16.199.192,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_MD_01496_RT,Camp Springs MD - Store 01496,Retail,Camp Springs,MD,US,"7050 ALLENTOWN RD PADGETT CORNER SHOPPING CTR, Camp Springs, MD 20031",172.30.162.0,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_AZ_09266_RT,Camp Verde AZ - Store 09266,Retail,Camp Verde,AZ,US,"522 W FINNEY FLAT ROAD SUITE A, Camp Verde, AZ 86322",172.19.1.192,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_CA_09805_RT,Campbell CA - Store 09805,Retail,Campbell,CA,US,"1720 S Bascom Ave, Campbell, CA 95008",172.28.114.128,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,CALL CENTER,
US_KY_06338_RT,Campbellsville KY - Store 06338,Retail,Campbellsville,KY,US,"101 E.  BROADWA`Y, Campbellsville, KY 42718",172.18.203.0,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_OH_05717_RT,Canal Winchester OH - Store 05717,Retail,Canal Winchester,OH,US,"3506 Gender Rd., Canal Winchester, OH 43110",172.31.168.128,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_OH_02543_RT,Canfield OH - Store 02543,Retail,Canfield,OH,US,"601 E. MAIN STREET, Canfield, OH 44406",172.29.117.0,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_CA_09602_RT,Canoga Park CA - Store 09602,Retail,Canoga Park,CA,US,"21051 SHERMAN WAY, Canoga Park, CA 91303",172.19.28.128,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,OMNICARE,
US_CA_17226_RT,Canoga Park CA - Store 17226,Retail,Canoga Park,CA,US,"6700 Topanga Canyon Blvd, Canoga Park, CA 91303",172.24.83.0,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,OMNICARE,
US_CT_02253_RT,Canton CT - Store 02253,Retail,Canton,CT,US,"111 Albany Turnpike, Canton, CT 06019",172.28.202.192,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_GA_02470_RT,Canton GA - Store 02470,Retail,Canton,GA,US,"3785 Sixies Road, Canton, GA 30114",172.17.50.128,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_GA_07273_RT,Canton GA - Store 07273,Retail,Canton,GA,US,"129 MARIETTA HWY., Canton, GA 30114",172.30.41.128,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_GA_07888_RT,Canton GA - Store 07888,Retail,Canton,GA,US,"6120 Hickory Flat Hwy, Canton, GA 30115",172.31.49.0,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_GA_17527_RT,Canton GA - Store 17527,Retail,Canton,GA,US,"2022 Cumming Hwy, Canton, GA 30115",172.24.158.0,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_MA_00321_RT,Canton MA - Store 00321,Retail,Canton,MA,US,"95 Washington Street, Canton, MA 02021",172.17.76.64,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_MI_08167_RT,Canton MI - Store 08167,Retail,Canton,MI,US,"7269 N. CANTON CENTER RD, Canton, MI 48187",172.29.218.64,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_MI_08190_RT,Canton MI - Store 08190,Retail,Canton,MI,US,"45300 Cherry Hill Road, Canton, MI 48187",172.29.226.64,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_MI_08225_RT,Canton MI - Store 08225,Retail,Canton,MI,US,"1791 S. Haggerty Road, Canton, MI 48188",172.30.172.128,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_MI_16133_RT,Canton MI - Store 16133,Retail,Canton,MI,US,"43670 Ford Rd, Canton, MI 48187",172.20.69.64,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_MI_17474_RT,Canton MI - Store 17474,Retail,Canton,MI,US,"47330 Michigan Ave, Canton, MI 48188",172.24.144.192,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_OH_02063_RT,Canton OH - Store 02063,Retail,Canton,OH,US,"7292 Fulton Drive NW, Canton, OH 44718",172.28.183.0,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_OH_10372_RT,Canton OH - Store 10372,Retail,Canton,OH,US,"2210 West Tuscarawas St, Canton, OH 44707",172.28.250.64,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_TX_07466_RT,Canton TX - Store 07466,Retail,Canton,TX,US,"1215 S Trade Day Blvd, Canton, TX 75103",172.18.41.0,CVS,Active,Retail-Store,v5.20,,,,South-Central,Leased,,,
US_FL_01055_RT,Cantonment FL - Store 01055,Retail,Cantonment,FL,US,"2090 South US Highway 29, Cantonment, FL 32533",172.31.97.192,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_CA_09611_RT,Canyon Country CA - Store 09611,Retail,Canyon Country,CA,US,"19424 SOLEDAD CANYON, Canyon Country, CA 91351",172.19.29.0,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_TX_10403_RT,Canyon Lake TX - Store 10403,Retail,Canyon Lake,TX,US,"8049 FM 2673, Canyon Lake, TX 78133",172.29.207.192,CVS,Active,Retail-Store,v5.20,,,,South-Central,Leased,,,
US_FL_01067_RT,Cape Coral FL - Store 01067,Retail,Cape Coral,FL,US,"737 Cape Coral Pkwy E, Cape Coral, FL 33904",172.31.170.128,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_FL_04224_RT,Cape Coral FL - Store 04224,Retail,Cape Coral,FL,US,"1003 Santa Barbara Blvd, Cape Coral, FL 33991",172.17.50.192,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_FL_05785_RT,Cape Coral FL - Store 05785,Retail,Cape Coral,FL,US,"1209 South Del Prado Blvd, Cape Coral, FL 33990",172.18.246.64,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_FL_07902_RT,Cape Coral FL - Store 07902,Retail,Cape Coral,FL,US,"1611 Pine Island Road North East, Cape Coral, FL 33909",172.30.113.64,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_FL_16786_RT,Cape Coral FL - Store 16786,Retail,Cape Coral,FL,US,"2430 Santa Barbara Blvd, Cape Coral, FL 33914",172.20.230.128,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_FL_17383_RT,Cape Coral FL - Store 17383,Retail,Cape Coral,FL,US,"1890 NE Pine Island Road, Cape Coral, FL 33909",172.24.122.64,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_ME_00805_RT,Cape Elizabeth ME - Store 00805,Retail,Cape Elizabeth,ME,US,"335 OCEAN HOUSE RD, Cape Elizabeth, ME 04107",172.17.108.128,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_MO_10256_RT,Cape Girardeau MO - Store 10256,Retail,Cape Girardeau,MO,US,"2161 Williams Street, Cape Girardeau, MO 63703",172.30.222.0,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_MO_16385_RT,Cape Girardeau MO - Store 16385,Retail,Cape Girardeau,MO,US,"202 Siemers Dr, Cape Girardeau, MO 63701",172.20.131.192,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_MO_18074_RT,Cape Girardeau MO - Store 18074,Retail,Cape Girardeau,MO,US,"19 S. Kings Hwy., Cape Girardeau, MO 63703",172.21.141.0,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_NJ_00429_RT,Cape May Court House NJ - Store 00429,Retail,Cape May Court House,NJ,US,"11 Court House South Dennis Rd Ste 9, Cape May Court House, NJ 08210",172.29.134.128,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_MD_03789_RT,Capital Heights MD - Store 03789,Retail,Capital Heights,MD,US,"4820 Marlboro Pike, Capital Heights, MD 20731",172.29.181.64,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_CA_09597_RT,Capitola CA - Store 09597,Retail,Capitola,CA,US,"1750 41st Ave, Capitola, CA 95010",172.28.103.192,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_CA_09960_RT,Capitola CA - Store 09960,Retail,Capitola,CA,US,"809 Bay Ave, Capitola, CA 95010",172.28.148.0,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_CA_17641_RT,Capitola CA - Store 17641,Retail,Capitola,CA,US,"1825 41st Ave, Capitola, CA 95010",172.24.185.192,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_IL_18085_RT,Carbondale IL - Store 18085,Retail,Carbondale,IL,US,"915 W. Main St., Carbondale, IL 62901",172.21.143.64,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_PA_01600_RT,Carbondale PA - Store 01600,Retail,Carbondale,PA,US,"88 Brooklyn Street, Carbondale, PA 18407",172.30.168.128,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_PA_01646_RT,Carlisle PA - Store 01646,Retail,Carlisle,PA,US,"765 SOUTHWEST ST, Carlisle, PA 17013",172.16.40.64,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_PA_17185_RT,Carlisle PA - Store 17185,Retail,Carlisle,PA,US,"246 Westminster Dr, Carlisle, PA 17013",172.24.73.0,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_CA_09479_RT,Carlsbad CA - Store 09479,Retail,Carlsbad,CA,US,"2510 EL CAMINO REAL, Carlsbad, CA 92008",172.19.29.64,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_CA_09528_RT,Carlsbad CA - Store 09528,Retail,Carlsbad,CA,US,"7740 RANCHO SANTA FE ROAD, Carlsbad, CA 92009",172.19.29.128,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_CA_10743_RT,Carlsbad CA - Store 10743,Retail,Carlsbad,CA,US,"2650 Gateway Road, Carlsbad, CA 92009",172.21.21.64,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_NM_10448_RT,Carlsbad NM - Store 10448,Retail,Carlsbad,NM,US,"801 N. Canal St, Carlsbad, NM 88220",172.24.222.128,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_IL_06929_RT,Carlyle IL - Store 06929,Retail,Carlyle,IL,US,"1171 Franklin Street, Carlyle, IL 62231",172.18.154.192,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_CA_09612_RT,Carmel CA - Store 09612,Retail,Carmel,CA,US,"6 The Crossroads, Carmel, CA 93923",172.28.104.192,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_IN_01367_RT,Carmel IN - Store 01367,Retail,Carmel,IN,US,"13090 PETTIGRU Drive, Carmel, IN 46032",172.19.228.0,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_IN_04635_RT,Carmel IN - Store 04635,Retail,Carmel,IN,US,"4721 E 126TH ST, Carmel, IN 46033",172.31.201.0,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_IN_08674_RT,Carmel IN - Store 08674,Retail,Carmel,IN,US,"1421 Range Line Road South, Carmel, IN 46032",172.19.132.0,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_IN_10173_RT,Carmel IN - Store 10173,Retail,Carmel,IN,US,"367 W 116th St., Carmel, IN 46032",172.31.148.192,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_IN_16448_RT,Carmel IN - Store 16448,Retail,Carmel,IN,US,"1600 E 151st Street, Carmel, IN 46032",172.20.147.128,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_IN_16705_RT,Carmel IN - Store 16705,Retail,Carmel,IN,US,"10401 N Michigan Rd, Carmel, IN 46032",172.20.210.64,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_NY_10038_RT,Carmel NY - Store 10038,Retail,Carmel,NY,US,"1905 Rt6, Carmel, NY 10512",172.16.238.192,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_CA_09809_RT,Carmichael CA - Store 09809,Retail,Carmichael,CA,US,"4959 Marconi Ave, Carmichael, CA 95608",172.28.115.128,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_PA_03999_RT,Carnegie PA - Store 03999,Retail,Carnegie,PA,US,"401 Chestnut Street, Carnegie, PA 15106",172.17.217.192,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_NC_07345_RT,Carolina Beach NC - Store 07345,Retail,Carolina Beach,NC,US,"901 dow road, Carolina Beach, NC 28428",172.18.220.0,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_CA_09235_RT,Carpinteria CA - Store 09235,Retail,Carpinteria,CA,US,"1036 Casitas Pass Rd, Carpinteria, CA 93013",172.28.74.0,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_NC_03833_RT,Carrboro NC - Store 03833,Retail,Carrboro,NC,US,"200 NORTH GREENSBORO STREET, Carrboro, NC 27510",172.31.93.192,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_GA_04532_RT,Carrollton GA - Store 04532,Retail,Carrollton,GA,US,"2125 Maple Street, Carrollton, GA 30117",172.31.135.0,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_GA_04568_RT,Carrollton GA - Store 04568,Retail,Carrollton,GA,US,"546 BANKHEAD AVENUE, Carrollton, GA 30117",172.31.137.128,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_TX_06960_RT,Carrollton TX - Store 06960,Retail,Carrollton,TX,US,"2142 N Josey Ln, Carrollton, TX 75006",172.29.67.192,CVS,Active,Retail-Store,v5.20,,,,South-Central,Leased,,,
US_TX_07196_RT,Carrollton TX - Store 07196,Retail,Carrollton,TX,US,"4100 State Highway 121, Carrollton, TX 75010",172.31.112.0,CVS,Active,Retail-Store,v5.20,,,,South-Central,Leased,,,
US_TX_08440_RT,Carrollton TX - Store 08440,Retail,Carrollton,TX,US,"4205 N. Josey Ln, Carrollton, TX 75010",172.18.194.0,CVS,Active,Retail-Store,v5.20,,,,South-Central,Leased,,,
US_CA_05012_RT,Carson CA - Store 05012,Retail,Carson,CA,US,"23806 Main Street, Carson, CA 90745",172.18.182.192,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_CA_08839_RT,Carson CA - Store 08839,Retail,Carson,CA,US,"150 WEST CARSON STREET, Carson, CA 90745",172.19.29.192,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_CA_17119_RT,Carson CA - Store 17119,Retail,Carson,CA,US,"20700 Avalon Blvd Ste 700, Carson, CA 90746",172.24.57.0,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_CA_17394_RT,Carson CA - Store 17394,Retail,Carson,CA,US,"651 W Sepulveda Blvd, Carson, CA 90745",172.24.125.0,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_NV_08779_RT,Carson City NV - Store 08779,Retail,Carson City,NV,US,"220 FAIRVIEW DRIVE, Carson City, NV 89701",172.19.163.128,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_NV_09842_RT,Carson City NV - Store 09842,Retail,Carson City,NV,US,"1980 N Carson St, Carson City, NV 89701",172.28.123.64,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_NV_09981_RT,Carson City NV - Store 09981,Retail,Carson City,NV,US,"3240 US Highway 50 E, Carson City, NV 89701",172.28.153.64,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_NJ_06061_RT,Carteret NJ - Store 06061,Retail,Carteret,NJ,US,"837 ROOSEVELT AVE., Carteret, NJ 07008",172.17.14.64,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_GA_03086_RT,Cartersville GA - Store 03086,Retail,Cartersville,GA,US,"1150 WEST  AVE, Cartersville, GA 30120",172.18.113.128,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_GA_08976_RT,Cartersville GA - Store 08976,Retail,Cartersville,GA,US,"965 Joe Frank Harris Pkwy, Cartersville, GA 30120",172.18.129.192,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_MS_04519_RT,Carthage MS - Store 04519,Retail,Carthage,MS,US,"205 Highway 16, West, Carthage, MS 39051",172.19.132.192,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_TX_07463_RT,Carthage TX - Store 07463,Retail,Carthage,TX,US,"801 W. Panola Street, Carthage, TX 75633",172.18.40.0,CVS,Active,Retail-Store,v5.20,,,,South-Central,Leased,,,
US_MA_00937_RT,Carver MA - Store 00937,Retail,Carver,MA,US,"100D North Main St, Carver, MA 02330",172.17.115.128,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_IL_05619_RT,Cary IL - Store 05619,Retail,Cary,IL,US,"25 Northwest Hwy, Cary, IL 60013",172.28.159.0,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_NC_00317_RT,Cary NC - Store 00317,Retail,Cary,NC,US,"5859 Tryon Road, Cary, NC 27511",172.16.202.0,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,COVENTRY,
US_NC_02306_RT,Cary NC - Store 02306,Retail,Cary,NC,US,"2797 HWY 55, Cary, NC 27519",172.17.245.0,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,COVENTRY,
US_NC_02754_RT,Cary NC - Store 02754,Retail,Cary,NC,US,"10170 Green Level Church Road, Cary, NC 27519",172.19.246.0,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,COVENTRY,
